StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,"Prolific ID ",Questionnaire D _1,Questionnaire D _2,Questionnaire D _3,Questionnaire D _4,Questionnaire D _5,Questionnaire D _6,Questionnaire D _7,Questionnaire D _8,Questionnaire D _9,Questionnaire D _10,Questionnaire D _11,Questionnaire D _12,Questionnaire D _13,Questionnaire D _14,Questionnaire D _15,Questionnaire D _16,Questionnaire D _17,PROLIFIC_PID,AttentionCheckStatus
2024-10-24 16:58:46,2024-10-24 17:00:29,IP Address,100,102,True,2024-10-24 17:00:29,R_2ylTfMo91TXSaLR,anonymous,EN-GB,I accept,6676d9896e61a67cf6987362,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,6676d9896e61a67cf6987362,
2024-10-24 16:59:16,2024-10-24 17:01:10,IP Address,100,113,True,2024-10-24 17:01:10,R_5lc1TxM7LdAorsZ,anonymous,EN-GB,I accept,66d7959aba51f2dbbfa4bd52,Disagree,Strongly Agree,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Disagree,66d7959aba51f2dbbfa4bd52,
2024-10-24 16:58:15,2024-10-24 17:01:11,IP Address,100,175,True,2024-10-24 17:01:11,R_8Ia5wJpX43q29lN,anonymous,EN-GB,I accept,654cb5da6bb60c3674457a8c,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Strongly Agree,654cb5da6bb60c3674457a8c,
2024-10-24 16:50:24,2024-10-24 17:01:44,IP Address,100,680,True,2024-10-24 17:01:45,R_8zV02tbFKBHNeGu,anonymous,EN-GB,I accept,66aa59778721b9a2954aea75,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,66aa59778721b9a2954aea75,
2024-10-24 17:02:27,2024-10-24 17:03:17,IP Address,100,49,True,2024-10-24 17:03:17,R_20uRlFcx35EAdgE,anonymous,EN-GB,I accept,66ed3470848a6d95128ef46e,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Strongly Disagree,Strongly Agree,66ed3470848a6d95128ef46e,
2024-10-24 17:17:57,2024-10-24 17:18:07,IP Address,100,9,True,2024-10-24 17:18:07,R_2rOXwtLVko5zlyS,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,610d842e204deeeccfc472d2,
2024-10-24 17:17:40,2024-10-24 17:18:25,IP Address,100,45,True,2024-10-24 17:18:26,R_3nbHaFWdvMvRYcN,anonymous,EN-GB,I accept,6100904f5ea462cf2de87dfe,Disagree,Agree,Disagree,Disagree,Agree,Agree,Neutral,Neutral,Agree,Agree,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,6100904f5ea462cf2de87dfe,
2024-10-24 17:17:29,2024-10-24 17:18:36,IP Address,100,66,True,2024-10-24 17:18:36,R_2QQN4Hy6X1Ph388,anonymous,EN-GB,I accept,629f6b8c65fcae219e245284,Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Strongly Disagree,Neutral,629f6b8c65fcae219e245284,
2024-10-24 17:17:21,2024-10-24 17:18:41,IP Address,100,80,True,2024-10-24 17:18:42,R_2N5Lq30Jb2L3Soh,anonymous,EN-GB,I accept,5d49d17b3dad1f0001e2aba1,Neutral,Strongly Agree,Disagree,Disagree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Strongly Disagree,Disagree,Agree,Neutral,Neutral,Disagree,Neutral,5d49d17b3dad1f0001e2aba1,
2024-10-24 17:17:30,2024-10-24 17:18:45,IP Address,100,74,True,2024-10-24 17:18:45,R_8KqpaiHdpFttEnL,anonymous,EN-GB,I accept,6321d9c78e8e3c04f82a0ea0,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Neutral,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Strongly Disagree,Agree,6321d9c78e8e3c04f82a0ea0,
2024-10-24 17:18:09,2024-10-24 17:18:57,IP Address,100,48,True,2024-10-24 17:18:58,R_2U0fdpUKaHhJpna,anonymous,EN-GB,I accept,5e3ddcf95556b204cb143eab,Strongly Disagree,Agree,Disagree,Neutral,Agree,Agree,Neutral,Agree,Agree,Neutral,Disagree,Agree,Disagree,Neutral,Neutral,Disagree,Agree,5e3ddcf95556b204cb143eab,
2024-10-24 17:17:35,2024-10-24 17:18:58,IP Address,100,82,True,2024-10-24 17:18:59,R_6DA1TetHIYwN2ph,anonymous,EN-GB,I accept,66acfa7b4f1be1a84aaa0638,Agree,Strongly Agree,Neutral,Disagree,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Strongly Disagree,Agree,66acfa7b4f1be1a84aaa0638,
2024-10-24 17:17:25,2024-10-24 17:19:09,IP Address,100,104,True,2024-10-24 17:19:10,R_2fBjJPGuXSdsdjP,anonymous,EN-GB,I accept,668aeea31e1c6db3449f15cf,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral,Disagree,Neutral,Neutral,Strongly Agree,Neutral,Disagree,Agree,Neutral,Neutral,Strongly Disagree,Agree,668aeea31e1c6db3449f15cf,
2024-10-24 17:17:51,2024-10-24 17:19:14,IP Address,100,82,True,2024-10-24 17:19:14,R_8rfrYxNswF5Dfpz,anonymous,EN-GB,I accept,668995230e63dee5f0165681,Strongly Agree,Agree,Strongly Disagree,Neutral,Strongly Agree,Disagree,Neutral,Strongly Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Neutral,Disagree,Agree,668995230e63dee5f0165681,
2024-10-24 17:18:01,2024-10-24 17:19:14,IP Address,100,72,True,2024-10-24 17:19:14,R_2gNJH7gSbLzbcRa,anonymous,EN-GB,I accept,5d553414092f860001ceb313,Agree,Agree,Agree,Neutral,Neutral,Agree,Strongly Disagree,Disagree,Neutral,Disagree,Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Disagree,5d553414092f860001ceb313,
2024-10-24 17:17:34,2024-10-24 17:19:15,IP Address,100,101,True,2024-10-24 17:19:16,R_2qyHBlnfJMZSUIm,anonymous,EN-GB,I accept,58954e2dc88c680001dd4b7e,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Neutral,Disagree,Strongly Agree,58954e2dc88c680001dd4b7e,
2024-10-24 17:17:47,2024-10-24 17:19:20,IP Address,100,92,True,2024-10-24 17:19:20,R_8r8r97lFy7zz4GH,anonymous,EN-GB,I accept,66ae2d797f6f397345f66a83,Strongly Disagree,Strongly Agree,Agree,Disagree,Agree,Neutral,Disagree,Strongly Agree,Neutral,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Neutral,Strongly Disagree,Strongly Agree,66ae2d797f6f397345f66a83,
2024-10-24 17:17:53,2024-10-24 17:19:22,IP Address,100,88,True,2024-10-24 17:19:23,R_2f9uhzhACPGKPQB,anonymous,EN-GB,I accept,646e6d108de503afd5cf4ee0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neutral,Neutral,Strongly Disagree,Strongly Agree,646e6d108de503afd5cf4ee0,
2024-10-24 17:17:55,2024-10-24 17:19:25,IP Address,100,90,True,2024-10-24 17:19:26,R_2F640d3nNpUB8XL,anonymous,EN-GB,I accept,6601547b24839f1721737bff,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Neutral,Disagree,Agree,6601547b24839f1721737bff,
2024-10-24 17:18:06,2024-10-24 17:19:28,IP Address,100,82,True,2024-10-24 17:19:28,R_7f3ec49SnQdHLxk,anonymous,EN-GB,I accept,663c1b3a91bf7947170d32ce,Strongly Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Disagree,Agree,663c1b3a91bf7947170d32ce,
2024-10-24 17:17:45,2024-10-24 17:19:34,IP Address,100,108,True,2024-10-24 17:19:34,R_5Gpv2Oj0c7hJmkH,anonymous,EN-GB,I accept,6290c65ed46e5dce4f16bb92,Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,6290c65ed46e5dce4f16bb92,
2024-10-24 17:18:16,2024-10-24 17:19:35,IP Address,100,78,True,2024-10-24 17:19:35,R_3lQzGRtXo9P9xY9,anonymous,EN-GB,I accept,5f6c7fd05c4f380266f5b78a,Strongly Agree,Agree,Neutral,Strongly Disagree,Strongly Agree,Agree,Neutral,Disagree,Neutral,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Agree,5f6c7fd05c4f380266f5b78a,
2024-10-24 17:18:21,2024-10-24 17:19:37,IP Address,100,76,True,2024-10-24 17:19:38,R_2sZmXXymEwAVB0f,anonymous,EN-GB,I accept,5f514593ea1e87365b9cb05f,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,5f514593ea1e87365b9cb05f,
2024-10-24 17:17:39,2024-10-24 17:19:38,IP Address,100,118,True,2024-10-24 17:19:39,R_2iNlqJzU1dORWLL,anonymous,EN-GB,I accept,662f10c01324893cee062572,Agree,Neutral,Agree,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Neutral,Neutral,Disagree,Neutral,662f10c01324893cee062572,
2024-10-24 17:18:19,2024-10-24 17:19:42,IP Address,100,82,True,2024-10-24 17:19:42,R_7Nn8iWI6rWnYbon,anonymous,EN-GB,I accept,5ff8c226c73c711590ac82a0,Disagree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Neutral,Neutral,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Agree,Agree,5ff8c226c73c711590ac82a0,
2024-10-24 17:18:13,2024-10-24 17:19:44,IP Address,100,90,True,2024-10-24 17:19:45,R_2nejoTr8RXOgqUu,anonymous,EN-GB,I accept,5ec81ba6c71d2b0f9add5de5,Strongly Agree,Agree,Neutral,Disagree,Strongly Agree,Neutral,Neutral,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Strongly Disagree,Agree,5ec81ba6c71d2b0f9add5de5,
2024-10-24 17:18:01,2024-10-24 17:19:45,IP Address,100,104,True,2024-10-24 17:19:46,R_2MAt7PsS6jMuT7r,anonymous,EN-GB,I accept,59ff8226ab721b0001ef6e61,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Neutral,Strongly Disagree,Agree,59ff8226ab721b0001ef6e61,
2024-10-24 17:18:31,2024-10-24 17:19:46,IP Address,100,74,True,2024-10-24 17:19:46,R_2rCcJlxQgClO8lL,anonymous,EN-GB,I accept,6596a3a22d0772e300a5aab3,Agree,Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Strongly Disagree,Agree,6596a3a22d0772e300a5aab3,
2024-10-24 17:18:45,2024-10-24 17:19:51,IP Address,100,65,True,2024-10-24 17:19:52,R_8eEedppDH2LNNPb,anonymous,EN-GB,I accept,603cfe49880ceeb4bf3aa72e,Strongly Disagree,Strongly Agree,Disagree,Neutral,Agree,Neutral,Strongly Disagree,Agree,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Neutral,Neutral,Agree,Strongly Agree,603cfe49880ceeb4bf3aa72e,
2024-10-24 17:17:55,2024-10-24 17:19:52,IP Address,100,117,True,2024-10-24 17:19:53,R_8qF1zQXhxrNF133,anonymous,EN-GB,I accept,66cc7fbe78be09cb3ad5092f,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Neutral,Disagree,Agree,66cc7fbe78be09cb3ad5092f,
2024-10-24 17:17:43,2024-10-24 17:19:56,IP Address,100,132,True,2024-10-24 17:19:56,R_2dg9Dv3ZQLYB5Z0,anonymous,EN-GB,I accept,66c4eb33c6ea3ce75318b5bc,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Agree,66c4eb33c6ea3ce75318b5bc,
2024-10-24 17:17:40,2024-10-24 17:19:57,IP Address,100,137,True,2024-10-24 17:19:58,R_23x72qhrkdEhe4Y,anonymous,EN-GB,I accept,6610e1443cf80a4e1ef59ef2,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,6610e1443cf80a4e1ef59ef2,
2024-10-24 17:18:25,2024-10-24 17:19:58,IP Address,100,92,True,2024-10-24 17:19:58,R_2k0Qlohd8g0HdA7,anonymous,EN-GB,I accept,667982450d2d9f06eb99785f,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Neutral,Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Disagree,Neutral,Disagree,Strongly Agree,667982450d2d9f06eb99785f,
2024-10-24 17:18:15,2024-10-24 17:19:58,IP Address,100,103,True,2024-10-24 17:19:59,R_69al6wrs6oBtpwn,anonymous,EN-GB,I accept,66a578b63ff44975cdbc88a8,Disagree,Agree,Disagree,Neutral,Strongly Agree,Disagree,Agree,Neutral,Agree,Agree,Strongly Disagree,Neutral,Agree,Strongly Disagree,Neutral,Strongly Disagree,Agree,66a578b63ff44975cdbc88a8,
2024-10-24 17:17:56,2024-10-24 17:20:00,IP Address,100,124,True,2024-10-24 17:20:00,R_863X8rmnoBVr41R,anonymous,EN-GB,I accept,5dc95893b9fad36719d10949,Agree,Strongly Agree,Neutral,Disagree,Agree,Neutral,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Neutral,Disagree,Agree,5dc95893b9fad36719d10949,
2024-10-24 17:17:54,2024-10-24 17:20:03,IP Address,100,129,True,2024-10-24 17:20:05,R_8QSNOT8mfUM2JjR,anonymous,EN-GB,I accept,652cf88dcb677d3bb58f3cb3,Agree,Strongly Agree,Neutral,Disagree,Agree,Disagree,Disagree,Neutral,Strongly Agree,Agree,Strongly Disagree,Agree,Agree,Disagree,Neutral,Disagree,Agree,652cf88dcb677d3bb58f3cb3,
2024-10-24 17:18:15,2024-10-24 17:20:05,IP Address,100,109,True,2024-10-24 17:20:05,R_2GjmFhB6ZMN8Xh1,anonymous,EN-GB,I accept,65fc949678623ac83f926940,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Disagree,Agree,65fc949678623ac83f926940,
2024-10-24 17:18:06,2024-10-24 17:20:05,IP Address,100,118,True,2024-10-24 17:20:05,R_1eXkxT6v1ZJL2Yz,anonymous,EN-GB,I accept,55bfa394fdf99b38606a5176,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Agree,55bfa394fdf99b38606a5176,
2024-10-24 17:18:24,2024-10-24 17:20:06,IP Address,100,101,True,2024-10-24 17:20:06,R_2QfFUrwHm65RHVL,anonymous,EN-GB,I accept,665ff09f5d6ff70e56234791,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Neutral,Neutral,Strongly Agree,665ff09f5d6ff70e56234791,
2024-10-24 17:17:48,2024-10-24 17:20:07,IP Address,100,138,True,2024-10-24 17:20:08,R_3QnmXfAFORZQdAq,anonymous,EN-GB,I accept,5c8db07eb1f89a0016777fe0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,5c8db07eb1f89a0016777fe0,
2024-10-24 17:18:29,2024-10-24 17:20:07,IP Address,100,98,True,2024-10-24 17:20:08,R_6nHJyhNtAqDTDmX,anonymous,EN-GB,I accept,60de9c66c01a9de405e9efb0,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Agree,Disagree,Neutral,Disagree,Agree,60de9c66c01a9de405e9efb0,
2024-10-24 17:17:43,2024-10-24 17:20:08,IP Address,100,145,True,2024-10-24 17:20:09,R_23qBk6kt3ylvdYv,anonymous,EN-GB,I accept,6571fd9d691befe21fa61d18,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Neutral,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,6571fd9d691befe21fa61d18,
2024-10-24 17:18:00,2024-10-24 17:20:16,IP Address,100,135,True,2024-10-24 17:20:16,R_23LoGnm5IEfJDsB,anonymous,EN-GB,I accept,6418b45b47db2344473049d0,Strongly Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Neutral,Agree,Strongly Agree,6418b45b47db2344473049d0,
2024-10-24 17:17:59,2024-10-24 17:20:19,IP Address,100,139,True,2024-10-24 17:20:20,R_20pcmpVKhNE5Et5,anonymous,EN-GB,I accept,65d49feb75a83891441e3abc,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Disagree,Agree,Neutral,Neutral,Disagree,65d49feb75a83891441e3abc,
2024-10-24 17:18:21,2024-10-24 17:20:20,IP Address,100,118,True,2024-10-24 17:20:20,R_2BJ7Tnrgfg2FP0J,anonymous,EN-GB,I accept,60b932147633bf0dd446941e,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neutral,Neutral,Disagree,Agree,60b932147633bf0dd446941e,
2024-10-24 17:18:31,2024-10-24 17:20:25,IP Address,100,113,True,2024-10-24 17:20:25,R_6X1b7E35WijLFt9,anonymous,EN-GB,I accept,613a469755c08ab3b9d682ad,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Neutral,Disagree,Agree,613a469755c08ab3b9d682ad,
2024-10-24 17:18:16,2024-10-24 17:20:25,IP Address,100,129,True,2024-10-24 17:20:26,R_7UfQCfRi5N2DS8G,anonymous,EN-GB,I accept,655f5c149f74813693c00378,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Neutral,Disagree,Disagree,655f5c149f74813693c00378,
2024-10-24 17:18:33,2024-10-24 17:20:30,IP Address,100,116,True,2024-10-24 17:20:31,R_5ASGUMlP537nvNv,anonymous,EN-GB,I accept,66a57a8aa709312db9ddd8b2,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Neutral,Disagree,Agree,66a57a8aa709312db9ddd8b2,
2024-10-24 17:18:07,2024-10-24 17:20:31,IP Address,100,144,True,2024-10-24 17:20:31,R_2hAR9WxqXHzLNdp,anonymous,EN-GB,I accept,6697864e364c6864275e4a17,Strongly Agree,Strongly Agree,Disagree,Neutral,Agree,Neutral,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Neutral,Agree,Disagree,Neutral,Strongly Disagree,Agree,6697864e364c6864275e4a17,
2024-10-24 17:18:36,2024-10-24 17:20:35,IP Address,100,119,True,2024-10-24 17:20:36,R_2OkqJk4YeptFEzx,anonymous,EN-GB,I accept,610fb33cd7ef0df36a8edc1c,Strongly Agree,Agree,Disagree,Neutral,Strongly Agree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,610fb33cd7ef0df36a8edc1c,
2024-10-24 17:17:39,2024-10-24 17:20:38,IP Address,100,179,True,2024-10-24 17:20:39,R_2WQCrzTQkZZsFvr,anonymous,EN-GB,I accept,5fade36bdde8092117469a42,Strongly Agree,Agree,Disagree,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Disagree,Agree,5fade36bdde8092117469a42,
2024-10-24 17:17:50,2024-10-24 17:20:39,IP Address,100,169,True,2024-10-24 17:20:40,R_84kIvgc4TFmoc5G,anonymous,EN-GB,I accept,611d0afbb2a19acfd012545b,Agree,Neutral,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Agree,611d0afbb2a19acfd012545b,
2024-10-24 17:17:57,2024-10-24 17:20:45,IP Address,100,167,True,2024-10-24 17:20:45,R_7y9rSbQPSwJKPe1,anonymous,EN-GB,I accept,615bb35e52d50aa9a2ae6747,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Neutral,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Neutral,Neutral,Agree,Agree,615bb35e52d50aa9a2ae6747,
2024-10-24 17:17:57,2024-10-24 17:20:46,IP Address,100,168,True,2024-10-24 17:20:46,R_8IXiTh3kER1eDRv,anonymous,EN-GB,I accept,6157ea2bc310cfa8c29478f6,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Neutral,Agree,Disagree,Neutral,Disagree,Agree,6157ea2bc310cfa8c29478f6,
2024-10-24 17:19:18,2024-10-24 17:20:49,IP Address,100,90,True,2024-10-24 17:20:49,R_21ZnGzyXv1qsged,anonymous,EN-GB,I accept,5b75ad493f47150001e31c01,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,Neutral,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,5b75ad493f47150001e31c01,
2024-10-24 17:18:04,2024-10-24 17:20:49,IP Address,100,164,True,2024-10-24 17:20:49,R_80wjWHmDjMZY3HG,anonymous,EN-GB,I accept,65fae2a52215d90c0e6e1e47,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Neutral,Disagree,Agree,65fae2a52215d90c0e6e1e47,
2024-10-24 17:17:48,2024-10-24 17:20:50,IP Address,100,182,True,2024-10-24 17:20:51,R_295mnrT1hR3AWA0,anonymous,EN-GB,I accept,5d595e7b6c04b2001a1edb29,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Neutral,Strongly Disagree,Strongly Agree,5d595e7b6c04b2001a1edb29,
2024-10-24 17:18:19,2024-10-24 17:20:54,IP Address,100,155,True,2024-10-24 17:20:55,R_2w46dI9nbO4hoD7,anonymous,EN-GB,I accept,616ae5021faa30a6000cae6d,Disagree,Agree,Neutral,Neutral,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Strongly Disagree,Agree,616ae5021faa30a6000cae6d,
2024-10-24 17:18:02,2024-10-24 17:20:56,IP Address,100,173,True,2024-10-24 17:20:56,R_2MlnYyuokDGwEBv,anonymous,EN-GB,I accept,666edcb0dc9f2e1de77b2e9e,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Disagree,Agree,666edcb0dc9f2e1de77b2e9e,
2024-10-24 17:19:04,2024-10-24 17:21:00,IP Address,100,115,True,2024-10-24 17:21:00,R_2F8I1inZBqeGJ7w,anonymous,EN-GB,I accept,66bb5f9f595a847087e366a9,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Neutral,Disagree,Agree,66bb5f9f595a847087e366a9,
2024-10-24 17:18:28,2024-10-24 17:21:00,IP Address,100,152,True,2024-10-24 17:21:01,R_2PclLCa7cnOe5Xy,anonymous,EN-GB,I accept,66ace60bcc0f474be2ad5ee7,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Neutral,Neutral,Disagree,Agree,66ace60bcc0f474be2ad5ee7,
2024-10-24 17:18:17,2024-10-24 17:21:08,IP Address,100,171,True,2024-10-24 17:21:09,R_2sRhn0nel3sYSZP,anonymous,EN-GB,I accept,64e76ad4ce316de314ca559b,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Neutral,Neutral,Disagree,Disagree,64e76ad4ce316de314ca559b,
2024-10-24 17:18:25,2024-10-24 17:21:09,IP Address,100,163,True,2024-10-24 17:21:09,R_2YMwUGL5ZdbruSd,anonymous,EN-GB,I accept,6168e39eeeb42428028ff420,Agree,Strongly Agree,Neutral,Neutral,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Disagree,Neutral,Neutral,Agree,6168e39eeeb42428028ff420,
